当代鲁迅,56.20600,1712955711
真神,59.35300,1712924721
我们曾经做的事如今却成了忌讳，曾经高歌成了叛逆,273.26700,1712968290
卧槽卧槽卧槽,190.50500,1712945231
好湿好湿,35.36700,1712933056
我就那样站着入睡,232.93900,1712947990
Big胆,237.80300,1712932043
于暴雨中行走，伞是倒划天空的船,6.31000,1712968814
该来的还是来了，哈哈哈哈哈,1.85900,1712919344
毕竟不是什么东西都能以考试标准来评判高低的,220.35600,1712939854
逆练马哲了属于是,89.45900,1712930243
欲望使人痛苦，希望使人幸福,130.43900,1712918274
宇宙免责声明,97.61900,1712937487
懂了，我在船杆上单手倒立,41.97900,1712945944
当代鲁迅,67.42900,1712933611
原句想表达的是嘲讽吧,108.61900,1712920439
个人认为这里的理解与原句要表达的东西还是有很大差距的,103.91700,1712916787
汉尼拔,91.85600,1712917131
醉卧不知天在水，满船星梦压星河,16.97900,1712943914
这句话其实没什么可解释的，就是当前这个时代,80.42200,1712938134
精辟啊，太精辟 啊,79.95100,1712918938
珍惜现在是不是在生活的巨浪中见风使舵,122.69900,1712932898
这话应该加入到汉语言听力考试里，让外国人练习,205.43100,1712931244
横批：活在当下,141.99900,1712931124
其实还有下一句，人把工抬到头顶遍成了天,245.42500,1712921866
教育能过滤学渣但不能过滤人渣,199.67900,1712919425
勾栏听曲,45.25900,1712918454
所以先苦后甜不一定甜，先甜则一定甜！,73.55700,1712918072
我们就是船帆，决定着方向,25.35400,1712917990
实话实说罢了,56.65900,1712950260
望梅止渴的是士兵,136.41300,1712963641
望梅止渴本身就是展望未来啊，这俩词一个意思,132.35600,1713011455
大智若愚,151.53700,1713011447
正确的。各种意义上的吃人,62.69100,1713011434
和谐社会,291.79700,1713011372
[前方高能],229.24600,1713011343
我觉得成功是极致，是偏执,73.86500,1713011268
这些只能是话，却不能是句子。。。,228.68100,1713011196
这一句更是神中神,58.75900,1713011063
这是辩论题啊,126.73100,1713011016
好,134.01100,1713010965
弱智吧不收真弱智,78.98800,1713010944
哑女孩打了我一巴掌，是不是吻了我？,135.87000,1713010941
大愚若智,184.14500,1713010932
牛逼,68.94400,1713010863
雨水相较于这世间是干净的,42.17200,1713010831
这就是弱智吧的威力！,71.87600,1713010805
这话别人听见了，就把你抓进去啦,66.73900,1713010791
往事刻舟求坠剑,127.19600,1713010701
不是李清照，是唐珙,44.77900,1713010531
应为这个视屏我重新下载了贴吧,256.23900,1713010496
达到一个层次不可能实现 只有另辟蹊径 才能有可能 ,219.08200,1713010491
真的是要起鸡皮疙瘩的一句,237.54400,1713010467
吃苦未必能成功，但是一定能成人,104.91900,1713010439
这句差点劲,137.40500,1713010355
这个可以打10分,61.26600,1713010270
狂人日记,70.24800,1713010268
懂了，原来我弱智不如,157.11200,1713010242
望梅止渴原意是没有吃到梅，但是绝境求生了,158.56400,1713010211
这句话我是真的喜欢，一股子浪漫就从脑子里汹涌出来。太美了,18.93000,1713010192
神！,240.84700,1713010130
正确的,65.95900,1713009935
这是可以说的吗,245.89900,1713009917
成功就是让别人吃苦,153.17900,1713009879
为什么不是明明作弊了思想品德却满分,220.67600,1713009874
这怎么可能是弱智吧的,16.03900,1713009838
现实不就是吗,91.65900,1713009746
风并非是刮过你的脸，那是亲人抚摸,7.23400,1713009742
@鲁迅,66.64700,1713009741
厉害，高实在是高,64.49900,1713009705
分数不是评判一个人的所有标准 ,223.00000,1713009637
他连人都能吃何况是苦,107.39700,1713009629
窃国者侯,218.20300,1713009609
并不是,78.80500,1713009551
这个太棒了,130.99900,1713009512
nb啊,74.37600,1713009429
为什么弱智吧要去虎扑打分,280.00800,1713009407
你不用解释,75.01900,1713009368
卧槽，很合理,61.75800,1713009294
资本不就是吃人的,74.94500,1713009226
什么时候只有成为“人上人”，变成了一种成功呢，人人不应平等吗,71.88300,1713009195
爆！,242.67700,1713009194
如果这是弱智吧的水平 那我就是真弱智,63.58800,1713009118
一辈子不吃苦的人生还不算成功？那什么算成功,114.53100,1713009044
想获得利益！唯有斗争,254.66900,1713009027
扑克牌里小丑最大，塔罗牌里愚者是0,180.77900,1713009006
哲学啊！这并不弱智,60.78300,1713008972
吃人也很苦,110.78900,1713008956
颜色,240.84500,1713008922
迅哥儿点了个赞,67.37800,1713008902
所以到底是谁打掉了0.1，给我站出来（怒）,229.39200,1713008866
如果现实是一场考试，如果有人能一直照着小抄抄下去，何尝不是满分呢，君子论迹不论心啊,222.36000,1713008834
当代鲁迅,60.79700,1713008802
什么   哲学吧又打过来了？,59.82900,1713008796
卧槽,241.11400,1713008792
生产力高度发展，足以支持人们脱离生产，并创造理想的社会,236.19200,1713008792
人民万岁,240.55200,1713008786
杀一人为寇，屠万人为王,88.77900,1713008782
你确定这是弱智吧出来的？,138.99700,1713008758
就凭这句，不给硬币，我心难安,239.40300,1713008741
英特耐雄耐尔就一定要实现！,246.45900,1713008724
真他妈棒啊！！,142.04000,1713008704
大爱仙尊语录,89.28900,1713008638
鲁迅,73.30600,1713008577
我先笑了，然后卧槽，确实,69.01000,1713008540
上将爸前半段不温不火，结束一切这一句到底是显出锋芒来了,254.33200,1713008522
卧槽,62.69900,1713008511
哲学啊,67.58000,1713008478
以伞作船，倒划雨中,22.73900,1713008469
不，10.0才是,288.75100,1713008402
鲁迅上号了!,60.45400,1713008397
向品德不是开卷吗还用作弊,208.62100,1713008383
弱智吧不收真弱智,14.20200,1713008380
这才是导师,240.97900,1713008211
当我在流水线上被压榨的不会思考，当我思考时被压榨的一无所有,238.46000,1713008196
？,238.15900,1713008088
一点问题没有,63.17900,1713008065
这段BGM是 追逐原野,167.37000,1713008023
所以不要相信上位者的话，要时刻反叛他们，让他们精疲力竭,201.00000,1713007972
为什么要倒立,53.06500,1713007943
这是一种讽刺,89.16900,1713007914
最后的净土,279.29600,1713007896
三和,248.79000,1713007883
我吃人也很辛苦的，还要做表面文章，还要提防别人,119.00000,1713007862
鸵鸟肉警告,58.64200,1713007842
我听见了癫人的回响,65.47100,1713007818
我搁上头倒立是吧,24.29900,1713007755
这TM不是弱智吧，是文学吧,13.44300,1713007748
爆,81.25900,1713007744
我超！,61.72700,1713007673
