↑出院！,21.49900,1712843079
消 失 的 他,0.94400,1712843861
他的密度跟水一样么,52.34100,1712841642
人也没腮 有氧水有集贸用,28.12800,1712841373
真·按表走,63.72000,1712839381
我之前游泳为了好玩在水下翻跟斗……然后水灌倒鼻子里差点呛死……,34.87600,1712837610
这段是真的有点酷,41.74100,1712819638
光是他的憋气能力就很逆天了,13.58200,1712819266
章北海胜利结算画面,3.46500,1712896459
婆罗门的才艺表演,3.98500,1712856099
有氧水只能用于普通潜水，这种活动量大的必须双氧水才有足够的氧气供他使用。,27.09900,1712845999
上任鹅城 ,51.36700,1712845998
像那个白竹的秋裤。,41.89900,1712843546
逆天,45.88500,1712866665
核心力量逆天,66.49900,1713010469
前排提醒：他没有氧气罐,0.00000,1713010381
？,64.61400,1713009959
哇,59.81800,1713008066
好厉害啊,9.26800,1713008011
lcl液体,34.31800,1713008010
双氧水绷不住,33.71800,1713006406
有鳔了不起啊,50.76900,1713004774
卧槽,26.48300,1713004648
豆豆鞋（doge）,31.99000,1713003381
？人类什么时候进化的鱼鳔，又不带我,61.17300,1713002927
听歌识曲,10.00800,1713002269
？,15.75900,1713001934
教练我想学这个,20.29200,1713001593
居然不上浮下沉才是最牛逼的,67.92500,1713001301
喝了水肺药水,1.21400,1713001275
此时我也该被憋嘎了吧,7.04000,1712999614
水里张嘴还不被呛到,30.37800,1712996716
牛,44.55300,1712995813
不错,5.62700,1712995769
自然选择号全舰人员进入深海状态！,17.59900,1712995669
属鱼的吧,51.68900,1712995451
斗宗强者 恐怖如斯,48.49400,1712994751
洗纯氧不会g的……又不是长时间大量洗,49.57900,1712994571
感觉有点像马凡综合征。,7.53800,1712993898
r,28.07900,1712992772
这个帅啊,61.41900,1712992504
有鳔了不起啊,26.23900,1712992447
我焯，帅,11.15500,1712991638
惊为天人,70.95900,1712991311
水下悬空上楼梯，牛,57.33900,1712991209
真绝了,13.77900,1712991147
在液体中能悬浮的物体和液体的密度是差不多的或是相等的,2.90500,1712990557
水性真好,62.25900,1712989954
谁发的有鳃笑死我了,71.53900,1712989020
众所周知，水是含氧的！,49.53900,1712988389
其实这是双氧水 有两倍的氧气（doge）,46.46900,1712988293
双氧水,29.83900,1712987485
为什么在水里不会下沉啊，隐藏划水了？,66.53900,1712987242
牛,63.01900,1712987026
这是一氧化十氢溶液,27.13900,1712987022
厉害了我的三哥,65.73800,1712985920
婆罗门,31.71900,1712985351
厉害啊，失重控制高手,48.53800,1712985236
刘备,28.81500,1712985005
友情提示：可以呼吸,8.53200,1712984403
幻象！！,0.94600,1712984329
啊？这是怎么做到移动的,56.09900,1712984278
装的什么核心,48.27100,1712983976
他是怎么做到去除了咖喱味的（滑稽）,21.83900,1712983973
真的牛,0.60900,1712983322
求bgm,8.86500,1712983318
我在水里只有淹死的份,18.98000,1712983151
左下角有只虫子,15.11900,1712982595
会游泳和会跳舞的都沉默了,59.93900,1712981607
如履平地,24.03100,1712981447
这波我站队阿三确实厉害,12.77700,1712980367
按表走,60.49900,1712979996
AI识歌,0.00000,1712979521
帅,44.20300,1712978880
啊？,55.60000,1712978657
特效！一定是特效！,55.29900,1712978542
我靠这个真的震撼到了,60.61900,1712977195
逆天歌词,25.22500,1712977192
好稳定奥,56.41900,1712977008
超能力,13.33900,1712976955
因为人体90%都是水,63.50700,1712976153
说古希腊的 你直接说波塞冬好了,58.73000,1712975918
最喜欢这个,51.22900,1712975821
提示：记得呼吸开自动档,1.08000,1712975802
？,63.63100,1712975311
啊？,43.51800,1712975099
中国那个水下古典舞的不比这强吗，还有金晨任敏都做过水下舞蹈，比这美,51.36500,1712974401
用手控制浮动的高度了，真的牛逼,56.62700,1712972818
省流 有氧水,1.08500,1712971681
啊？,22.61100,1712970506
这下水里全是咖喱味了,7.51400,1712970165
不仅有鳃还有鳔…莫非不是人类，而是鱼精灵,26.45600,1712969558
我不会但我很喜欢,14.99600,1712968180
上春晚怎么想的，你要不看看这是哪国人,71.07000,1712966370
太强了,44.52000,1712965455
第一次看就是这段，太神了,53.35600,1712961208
燃料核心？又核心？,59.71500,1712960945
好离谱…,66.84500,1712953422
有没有完整一点点的，时间太短了,51.33900,1712949383
w t f,39.22000,1712948685
太牛逼了。比太空漫步厉害多了,62.74500,1712947835
《有氧水》《双氧水》你们真的太逆天了 我要笑晕了,32.39000,1712946975
逆天歌词,25.73300,1712946321
人类偷偷进化没带我？,17.50900,1712945834
遇事不决核心强,1.48800,1712945087
卧槽,9.94700,1712943239
水之子,2.80600,1712943170
太厉害了,59.77900,1712943048
他怎么在水下也能卡的这么准,4.10500,1712942628
肺活量惊人,66.15500,1712942461
倒过来看,40.89800,1712941266
天才,18.37600,1712940917
舞空术，他用了舞空术,17.90600,1712940738
这哥会不会是马凡…,41.83700,1712940688
666有氧水,27.81900,1712940391
看手部动作,1.29800,1712939924
這段有點帥。。,58.38000,1712939480
倒过来看无敌了,43.72700,1712939272
好强啊,64.33900,1712938911
这个BGM是什么,2.30600,1712938899
他好瘦啊,47.57600,1712938856
呃，水中确实是含有氧气的，但是人没有腮,34.70900,1712938828
为什么只有一个人？,5.53500,1712938649
这不科学,63.12400,1712938280
Cool,14.17200,1712938116
提示：你可以大口的呼吸,34.46800,1712938096
精神小伙,33.37500,1712937827
强,17.25900,1712937680
下次用福尔马林行了吧,55.21900,1712937336
我去,52.81800,1712937134
核心力量好强,59.13700,1712937122
NB,19.05800,1712937099
nb,10.69900,1712937084
这是挂,31.91600,1712937059
哇～,3.90700,1712936926
？,0.00000,1712936857
啊？这是在水里？,10.48900,1712936833
我草,11.77200,1712936596
啊！？,48.22000,1712936408
原来是他,52.62600,1712936370
一定是福尔马林,46.53900,1712936261
时钟?,62.97900,1712936156
好强的查克拉（doge）,0.57800,1712936101
双氧水太行了,37.30900,1712936091
好厉害啊,7.93900,1712935999
好强,21.99400,1712935761
帅,69.97900,1712935737
我的妈,34.65900,1712935697
？他怎么控制浮在中间还能动的,62.21900,1712935514
用的都是花样游泳的滑手哦,0.66500,1712935232
都是花样游泳的滑手方式,40.53900,1712935178
艺术家!!!,34.45900,1712934988
这才叫艺术,21.31200,1712934981
啊？,17.98100,1712934951
好活当赏！,70.83800,1712934897
很厉害这是水里啊,10.74600,1712934738
出院的 你给我整笑了,24.30900,1712934620
牛逼,56.27500,1712934445
卧槽他好牛逼,16.97900,1712934039
至此，已成艺术,41.75300,1712934013
这个真的厉害,72.45600,1712933970
液氧，沸点为负一百八十三度。也就是氧气保持液态温度不能高于-183°,25.76700,1712933952
去看看洛阳的端午奇妙游《祈》,3.67000,1712933650
卧槽,58.76900,1712933452
太厉害了吧我的妈,49.46800,1712933441
周传雄，你真是多才多艺，服了,61.91700,1712933427
卧槽好牛,14.95100,1712933402
好牛！,6.67300,1712933378
我服了,69.05900,1712932961
创意拉满,58.60000,1712932702
贴着玻璃移动？你是怎么想的？,66.41800,1712932519
啊？三体迷啊？深海液？,16.12600,1712932508
？,43.73900,1712932497
@海王,67.75100,1712932428
逆天,67.45400,1712932261
↑什么有氧水，深海加速液？现在还没有那个东西,22.15300,1712932194
卧槽,52.23900,1712932169
卧槽,44.47900,1712932159
优雅,26.53900,1712932138
有氧水也得靠鳃呼吸啊,28.33900,1712932136
富氧水,35.65400,1712932134
教练，我想学这个,1.00400,1712932023
厉害呀，水下舞蹈,15.29900,1712931988
你們別不信，他真的比我厲害多了,31.82500,1712931853
在水下保持倒立很难受的,39.32800,1712931842
恒河水,45.79200,1712931611
你猜他为什么每段视频都这么短？,50.27900,1712931583
角动量不守恒？,21.67400,1712931360
卧槽，真牛啊,67.69900,1712931358
啊？,42.29900,1712931325
好稳啊,25.01900,1712931314
LCL,29.47900,1712931305
视频没让我窒息，弹幕快让我窒息了,22.93900,1712931265
优秀的男人,29.01900,1712931264
《洛基》,47.90900,1712931037
woc,54.95300,1712930787
请倒过来看，才神奇,37.85900,1712930784
这才是艺术啊,25.77900,1712930750
啊？？,26.60100,1712930681
啊？,10.53900,1712930307
H4O,31.48400,1712930184
卧槽？但这是 b 站，还得练练！,6.68000,1712929861
